cong,id,state,dist,lstate,party,name,unity,num unity votes,total unity votes
79,10085,53,7,OKLAHOM,100,WICKERSHAM,71.605,58,81
79,7932,53,8,OKLAHOM,200,RIZLEY  R.,92.045,81,88
79,6761,72,1,OREGON,200,MOTT  J.W.,78.571,22,28
79,6955,72,1,OREGON,200,NORBLAD  A.,80,44,55
79,8960,72,2,OREGON,200,STOCKMAN,82.105,78,95
79,207,72,3,OREGON,200,ANGELL  H.,60.55,66,109
79,2935,72,4,OREGON,200,ELLSWORTH,84,84,100
79,465,14,1,PENNSYL,100,BARRETT  W.,92.708,89,96
79,3744,14,2,PENNSYL,100,GRANAHAN,89.362,84,94
79,954,14,3,PENNSYL,100,BRADLEY  M.,93.976,78,83
79,8451,14,4,PENNSYL,100,SHERIDAN,89.474,68,76
79,3785,14,5,PENNSYL,100,GREEN  W.J.,89.796,88,98
79,6255,14,6,PENNSYL,100,MCGLINCHEY,93.671,74,79
79,10311,14,7,PENNSYL,200,WOLFENDEN,95.455,63,66
79,3538,14,8,PENNSYL,200,GERLACH  C.,83.529,71,85
79,5288,14,9,PENNSYL,200,KINZER  J.,98.077,102,104
79,6813,14,10,PENNSYL,100,MURPHY  J.,95.833,69,72
79,3224,14,11,PENNSYL,100,FLOOD  D.J.,90.426,85,94
79,3105,14,12,PENNSYL,200,FENTON  I.,87.5,91,104
79,4475,14,13,PENNSYL,100,HOCH  D.K.,88.35,91,103
79,3604,14,14,PENNSYL,200,GILLETTE,97.03,98,101
79,7864,14,15,PENNSYL,200,RICH  R.F.,91.667,77,84
79,6169,14,16,PENNSYL,200,MCCONNELL,90.196,92,102
79,8532,14,17,PENNSYL,200,SIMPSON  R.,94.667,71,75
79,5377,14,18,PENNSYL,200,KUNKEL  J.,72.277,73,101
79,3510,14,19,PENNSYL,200,GAVIN  L.H.,89.583,86,96
79,9791,14,20,PENNSYL,100,WALTER  F.,78.652,70,89
79,3851,14,21,PENNSYL,200,GROSS  C.H.,96.154,100,104
79,1161,14,22,PENNSYL,200,BRUMBAUGH,95.833,92,96
79,8735,14,23,PENNSYL,100,SNYDER  J.,95.455,42,44
79,4486,14,23,PENNSYL,200,HOFFMAN,95.652,22,23
79,6685,14,24,PENNSYL,100,MORGAN  T.,88.506,77,87
79,3737,14,25,PENNSYL,200,GRAHAM  L.,94.495,103,109
79,9377,14,26,PENNSYL,200,TIBBOTT  H.,94.118,96,102
79,5136,14,27,PENNSYL,100,KELLEY  A.,89.691,87,97
79,8009,14,28,PENNSYL,200,RODGERS  R,95,95,100
79,1450,14,29,PENNSYL,200,CAMPBELL,94.624,88,93
79,2065,14,30,PENNSYL,200,CORBETT  R.,70.408,69,98
79,3409,14,31,PENNSYL,200,FULTON  J.,48.864,43,88
79,2833,14,32,PENNSYL,100,EBERHARTER,90.625,87,96
79,9921,14,33,PENNSYL,100,WEISS  S.,90.625,29,32
79,1184,14,33,PENNSYL,100,BUCHANAN,100,20,20
79,3264,5,1,RHODE I,100,FORAND  A.,91.429,96,105
79,3246,5,2,RHODE I,100,FOGARTY  J.,83.133,69,83
79,7925,48,1,SOUTH C,100,RIVERS  L.,61.972,44,71
79,7908,48,2,SOUTH C,100,RILEY  J.,72.642,77,106
79,4067,48,3,SOUTH C,100,HARE  B.B.,69.474,66,95
79,1181,48,4,SOUTH C,100,BRYSON  J.,72.115,75,104
79,7869,48,5,SOUTH C,100,RICHARDS,74.227,72,97
79,6353,48,6,SOUTH C,100,MCMILLAN,65.854,54,82
79,6796,37,1,SOUTH D,200,MUNDT  K.E.,86.316,82,95
79,1570,37,2,SOUTH D,200,CASE  F.H.,87.234,82,94
79,7777,54,1,TENNESS,200,REECE  B.C.,92.857,52,56
79,4925,54,2,TENNESS,200,JENNINGS,91.398,85,93
79,5122,54,3,TENNESS,100,KEFAUVER,89.873,71,79
79,3704,54,4,TENNESS,100,GORE  A.A.,82.796,77,93
79,2821,54,5,TENNESS,100,EARTHMAN,63.291,50,79
79,7622,54,6,TENNESS,100,PRIEST  J.,85.149,86,101
79,2093,54,7,TENNESS,100,COURTNEY,85.507,59,69
79,6826,54,8,TENNESS,100,MURRAY  T.,56,56,100
79,2049,54,9,TENNESS,100,COOPER  J.,79,79,100
79,2376,54,10,TENNESS,100,DAVIS  C.,83.133,69,83
79,7232,49,1,TEXAS,100,PATMAN  W.,90,90,100
79,1960,49,2,TEXAS,100,COMBS  J.M.,91.667,77,84
79,567,49,3,TEXAS,100,BECKWORTH,82.609,76,92
79,9087,49,5,TEXAS,100,SUMNERS  H.,59.302,51,86
79,4978,49,6,TEXAS,100,JOHNSON L.A,83.158,79,95
79,7430,49,7,TEXAS,100,PICKETT  T.,54.63,59,108
79,9284,49,8,TEXAS,100,THOMAS  A.,87.879,87,99
79,5966,49,9,TEXAS,100,MANSFIELD,85.484,53,62
79,4979,49,10,TEXAS,100,JOHNSON L.B,88.462,69,78
79,7498,49,11,TEXAS,100,POAGE  W.,64.706,66,102
79,5458,49,12,TEXAS,100,LANHAM  F.,49,49,100
79,3719,49,13,TEXAS,100,GOSSETT  E.,54.217,45,83
79,5847,49,14,TEXAS,100,LYLE  J.,75.248,76,101
79,9962,49,15,TEXAS,100,WEST  M.H.,48.052,37,77
79,9312,49,16,TEXAS,100,THOMASON,85.149,86,101
79,8140,49,17,TEXAS,100,RUSSELL  S.,52.055,38,73
79,10373,49,18,TEXAS,100,WORLEY  E.,71.622,53,74
79,5924,49,19,TEXAS,100,MAHON  G.H.,70,56,80
79,5236,49,20,TEXAS,100,KILDAY  P.,59.551,53,89
79,3171,49,21,TEXAS,100,FISHER  O.,54.795,40,73
79,3752,67,1,UTAH,100,GRANGER  W.,89.333,67,75
79,7980,67,2,UTAH,100,ROBINSON,95.082,58,61
79,7495,6,1,VERMONT,200,PLUMLEY  C.,83.544,66,79
79,785,40,1,VIRGINI,100,BLAND  S.O.,80.645,75,93
79,2349,40,2,VIRGINI,100,DAUGHTON,73.77,45,61
79,3499,40,3,VIRGINI,100,GARY  J.V.,76.923,70,91
79,2726,40,4,VIRGINI,100,DREWRY  P.,70.103,68,97
79,1245,40,5,VIRGINI,100,BURCH  T.G.,77.941,53,68
79,10350,40,6,VIRGINI,100,WOODRUM  C.,91.176,31,34
79,144,40,6,VIRGINI,100,ALMOND  J.,53.488,23,43
79,7958,40,7,VIRGINI,100,ROBERTSON,62.5,60,96
79,8636,40,8,VIRGINI,100,SMITH  H.W.,62.222,56,90
79,3207,40,9,VIRGINI,100,FLANNAGAN,80.208,77,96
79,2473,73,1,WASHING,100,DELACY  H.,95.238,80,84
79,4851,73,2,WASHING,100,JACKSON  H.,96.429,81,84
79,8230,73,3,WASHING,100,SAVAGE  C.,90.099,91,101
79,4537,73,4,WASHING,200,HOLMES  H.,70.526,67,95
79,4579,73,5,WASHING,200,HORAN  W.,88.119,89,101
79,1899,73,6,WASHING,100,COFFEE  J.,86.42,70,81
79,6856,56,1,WEST VI,100,NEELY  M.M.,88.571,93,105
79,7722,56,2,WEST VI,100,RANDOLPH,71,71,100
79,339,56,3,WEST VI,100,BAILEY  C.,85.556,77,90
79,2924,56,4,WEST VI,200,ELLIS  H.S.,95.283,101,106
79,5117,56,5,WEST VI,100,KEE  J.,89.362,84,94
79,4278,56,6,WEST VI,100,HEDRICK  E.,85,85,100
79,8663,25,1,WISCONS,200,SMITH  L.H.,91.346,95,104
79,4340,25,2,WISCONS,200,HENRY  R.K.,86,86,100
79,8924,25,3,WISCONS,200,STEVENSON,71.91,64,89
79,9859,25,4,WISCONS,100,WASIELEWSKI,73.684,70,95
79,699,25,5,WISCONS,100,BIEMILLER,89.109,90,101
79,5119,25,6,WISCONS,200,KEEFE  F.B.,81.915,77,94
79,6823,25,7,WISCONS,200,MURRAY  R.,85.047,91,107
79,1371,25,8,WISCONS,200,BYRNES  J.,87.5,91,104
79,4720,25,9,WISCONS,370,HULL  M.,87.5,91,104
79,7046,25,10,WISCONS,200,O'KONSKI,74.468,70,94
79,464,68,1,WYOMING,200,BARRETT  F.,92.453,98,106
80,937,41,1,ALABAMA,100,BOYKIN  F.,63.333,38,60
80,3754,41,2,ALABAMA,100,GRANT  G.,88.406,61,69
80,195,41,3,ALABAMA,100,ANDREWS  G.,88.889,64,72
80,4471,41,4,ALABAMA,100,HOBBS  S.,84.932,62,73
80,7695,41,5,ALABAMA,100,RAINS  A.,91.429,64,70
80,4892,41,6,ALABAMA,100,JARMAN  P.,90.476,57,63
80,5950,41,7,ALABAMA,100,MANASCO  C.,86.364,57,66
80,5058,41,8,ALABAMA,100,JONES  R.,94.521,69,73
80,520,41,9,ALABAMA,100,BATTLE  L.,89.706,61,68
80,4078,61,98,ARIZONA,100,HARLESS  R.,80.303,53,66
80,6799,61,98,ARIZONA,100,MURDOCK  J.,90.278,65,72
80,3506,42,1,ARKANSA,100,GATHINGS,48.529,33,68
80,6532,42,2,ARKANSA,100,MILLS  W.,79.73,59,74
80,9473,42,3,ARKANSA,100,TRIMBLE  J.,94.03,63,67
80,2157,42,4,ARKANSA,100,CRAVENS  F.,72.857,51,70
80,4244,42,5,ARKANSA,100,HAYS  B.,87.5,56,64
80,6958,42,6,ARKANSA,100,NORRELL  W.,62.264,33,53
80,4110,42,7,ARKANSA,100,HARRIS  O.,80.282,57,71
80,5531,71,1,CALIFOR,100,LEA  C.,50,32,64
80,2965,71,2,CALIFOR,100,ENGLE  C.,75.806,47,62
80,4976,71,3,CALIFOR,200,JOHNSON  L.,83.333,60,72
80,4201,71,4,CALIFOR,100,HAVENNER,95.946,71,74
80,9928,71,5,CALIFOR,200,WELCH  R.,71.429,45,63
80,6483,71,6,CALIFOR,100,MILLER  G.,94.03,63,67
80,116,71,7,CALIFOR,200,ALLEN  J.,92.958,66,71
80,173,71,8,CALIFOR,200,ANDERSON,89.855,62,69
80,3518,71,9,CALIFOR,200,GEARHART,92.857,65,70
80,2908,71,10,CALIFOR,100,ELLIOTT  A.,46.032,29,63
80,971,71,11,CALIFOR,200,BRAMBLETT,94.286,66,70
80,6939,71,12,CALIFOR,200,NIXON  R.,90.909,60,66
80,7566,71,13,CALIFOR,200,POULSON  N.,80.702,46,57
80,2689,71,14,CALIFOR,100,DOUGLAS  H.,92.754,64,69
80,6220,71,15,CALIFOR,200,MCDONOUGH,90.141,64,71
80,4846,71,16,CALIFOR,200,JACKSON  D.,89.063,57,64
80,5255,71,17,CALIFOR,100,KING  C.,92.958,66,71
80,961,71,18,CALIFOR,200,BRADLEY  W.,91.892,68,74
80,4514,71,19,CALIFOR,100,HOLIFIELD,94.286,66,70
80,4450,71,20,CALIFOR,200,HINSHAW  C.,88.06,59,67
80,8444,71,21,CALIFOR,100,SHEPPARD,75.926,41,54
80,7415,71,22,CALIFOR,200,PHILLIPS,95.833,69,72
80,3215,71,23,CALIFOR,200,FLETCHER,94.366,67,71
80,1540,62,1,COLORAD,100,CARROLL  J.,91.549,65,71
80,4429,62,2,COLORAD,200,HILL  W.,82.857,58,70
80,1684,62,3,COLORAD,200,CHENOWETH,84.932,62,73
80,8005,62,4,COLORAD,200,ROCKWELL,83.784,62,74
80,6518,1,1,CONNECT,200,MILLER  W.,78.873,56,71
80,8346,1,2,CONNECT,200,SEELY-BROWN,93.243,69,74
80,3258,1,3,CONNECT,200,FOOTE  E.B.,89.189,66,74
80,5740,1,4,CONNECT,200,LODGE  J.D.,82.192,60,73
80,7245,1,5,CONNECT,200,PATTERSON,88.732,63,71
80,8170,1,99,CONNECT,200,SADLAK  A.,90.411,66,73
80,823,11,1,DELAWAR,200,BOGGS  J.,92.958,66,71
80,7372,43,1,FLORIDA,100,PETERSON,79.104,53,67
80,7611,43,2,FLORIDA,100,PRICE  E.,78.571,55,70
80,8507,43,3,FLORIDA,100,SIKES  R.,83.582,56,67
80,8593,43,4,FLORIDA,100,SMATHERS,91.429,64,70
80,4318,43,5,FLORIDA,100,HENDRICKS,79.167,38,48
80,8023,43,6,FLORIDA,100,ROGERS  D.,73.973,54,73
80,7605,44,1,GEORGIA,100,PRESTON  P.,77.027,57,74
80,2111,44,2,GEORGIA,100,COX  E.,65.278,47,72
80,7142,44,3,GEORGIA,100,PACE  S.,83.333,60,72
80,1439,44,4,GEORGIA,100,CAMP  A.,80.556,58,72
80,2389,44,5,GEORGIA,100,DAVIS  J.,67.123,49,73
80,9677,44,6,GEORGIA,100,VINSON  C.,78.689,48,61
80,5459,44,7,GEORGIA,100,LANHAM  H.,93.056,67,72
80,9996,44,8,GEORGIA,100,WHEELER  W.,71.622,53,74
80,10329,44,9,GEORGIA,100,WOOD  J.,72.059,49,68
80,1130,44,10,GEORGIA,100,BROWN  P.,78.378,58,74
80,3644,63,1,IDAHO,200,GOFF  A.,91.781,67,73
80,8193,63,2,IDAHO,200,SANBORN  J.,93.056,67,72
80,2433,21,1,ILLINOI,100,DAWSON  W.,95.652,44,46
80,9584,21,2,ILLINOI,200,VAIL  R.,91.667,66,72
80,1324,21,3,ILLINOI,200,BUSBEY  F.,90.141,64,71
80,3715,21,4,ILLINOI,100,GORSKI  M.,92.958,66,71
80,8163,21,5,ILLINOI,100,SABATH  A.,92.537,62,67
80,7004,21,6,ILLINOI,100,O'BRIEN  T.,82.432,61,74
80,7138,21,7,ILLINOI,200,OWENS  T.,87.719,50,57
80,3700,21,8,ILLINOI,100,GORDON  T.,90.541,67,74
80,9537,21,9,ILLINOI,200,TWYMAN  R.,90,63,70
80,1723,21,10,ILLINOI,200,CHURCH  R.,93.243,69,74
80,7779,21,11,ILLINOI,200,REED  C.,95.833,69,72
80,6061,21,12,ILLINOI,200,MASON  N.,91.071,51,56
80,121,21,13,ILLINOI,200,ALLEN  L.,100,65,65
80,4941,21,14,ILLINOI,200,JOHNSON  A.,93.056,67,72
80,1702,21,15,ILLINOI,200,CHIPERFIELD,96.875,62,64
80,2609,21,16,ILLINOI,200,DIRKSEN  E.,94.545,52,55
80,226,21,17,ILLINOI,200,ARENDS  L.,98.611,71,72
80,4911,21,18,ILLINOI,200,JENISON  E.,94.521,69,73
80,6358,21,19,ILLINOI,200,MCMILLEN,92.958,66,71
80,8533,21,20,ILLINOI,200,SIMPSON  S.,81.159,56,69
80,4648,21,21,ILLINOI,200,HOWELL  E.,100,34,34
80,7610,21,22,ILLINOI,100,PRICE  C.,93.243,69,74
80,9693,21,23,ILLINOI,200,VURSELL  C.,95.714,67,70
80,1851,21,24,ILLINOI,200,CLIPPINGER,88.679,47,53
80,731,21,25,ILLINOI,200,BISHOP  C.,93.243,69,74
80,9018,21,99,ILLINOI,200,STRATTON,80.952,51,63
80,5900,22,1,INDIANA,100,MADDEN  R.,91.549,65,71
80,3963,22,2,INDIANA,200,HALLECK  C.,98.63,72,73
80,3756,22,3,INDIANA,200,GRANT  R.,97.183,69,71
80,3605,22,4,INDIANA,200,GILLIE  G.,97.059,66,68
80,4082,22,5,INDIANA,200,HARNESS  F.,94.444,68,72
80,4983,22,6,INDIANA,200,JOHNSON  N.,91.304,63,69
80,5434,22,7,INDIANA,200,LANDIS  G.,92.754,64,69
80,6557,22,8,INDIANA,200,MITCHELL,98.462,64,65
80,10212,22,9,INDIANA,200,WILSON  E.,92.424,61,66
80,8813,22,10,INDIANA,200,SPRINGER,97.222,35,36
80,4165,22,10,INDIANA,200,HARVEY  R.,94.737,36,38
80,5831,22,11,INDIANA,100,LUDLOW  L.,100,13,13
80,6039,31,1,IOWA,200,MARTIN  T.,78.378,58,74
80,9168,31,2,IOWA,200,TALLE  H.,87.838,65,74
80,3890,31,3,IOWA,200,GWYNNE  J.,91.803,56,61
80,5552,31,4,IOWA,200,LECOMPTE,87.838,65,74
80,2256,31,5,IOWA,200,CUNNINGHAM,81.69,58,71
80,2647,31,6,IOWA,200,DOLLIVER,86.957,60,69
80,4928,31,7,IOWA,200,JENSEN  B.,91.549,65,71
80,4482,31,8,IOWA,200,HOEVEN  C.,80.822,59,73
80,1920,32,1,KANSAS,200,COLE  A.,89.231,58,65
80,8318,32,2,KANSAS,200,SCRIVNER,95.775,68,71
80,6449,32,3,KANSAS,200,MEYER  H.,93.243,69,74
80,7799,32,4,KANSAS,200,REES  E.,98.551,68,69
80,4562,32,5,KANSAS,200,HOPE  C.,86.111,62,72
80,8709,32,6,KANSAS,200,SMITH  W.,82.192,60,73
80,3809,51,1,KENTUCK,100,GREGORY  N.,87.5,63,72
80,1831,51,2,KENTUCK,100,CLEMENTS,87.5,14,16
80,10002,51,2,KENTUCK,100,WHITAKER,95,19,20
80,6745,51,3,KENTUCK,200,MORTON  T.,71.212,47,66
80,1682,51,4,KENTUCK,100,CHELF  F.,81.69,58,71
80,8778,51,5,KENTUCK,100,SPENCE  B.,94.521,69,73
80,1659,51,6,KENTUCK,100,CHAPMAN  V.,79.661,47,59
80,6398,51,7,KENTUCK,200,MEADE  W.,73.77,45,61
80,516,51,8,KENTUCK,100,BATES  J.,96.825,61,63
80,7996,51,9,KENTUCK,200,ROBSION  J.,92.5,37,40
80,5650,51,9,KENTUCK,200,LEWIS  W.,94.118,16,17
80,4275,45,1,LOUISIA,100,HEBERT  F.,58.491,31,53
80,824,45,2,LOUISIA,100,BOGGS  T.,87.5,56,64
80,2650,45,3,LOUISIA,100,DOMENGEAUX,62.295,38,61
80,1081,45,4,LOUISIA,100,BROOKS  O.,65.714,46,70
80,7228,45,5,LOUISIA,100,PASSMAN  O.,63.768,44,69
80,6721,45,6,LOUISIA,100,MORRISON,81.481,44,54
80,5476,45,7,LOUISIA,100,LARCADE  H.,62.687,42,67
80,100,45,8,LOUISIA,100,ALLEN  A.,67.606,48,71
80,3924,2,1,MAINE,200,HALE  R.,83.784,62,74
80,8666,2,2,MAINE,200,SMITH  M.C.,87.5,56,64
80,3096,2,3,MAINE,200,FELLOWS  F.,91.176,62,68
80,6481,52,1,MARYLAN,200,MILLER  E.,93.151,68,73
80,6396,52,2,MARYLAN,100,MEADE  H.,55.556,35,63
80,2304,52,3,MARYLAN,100,D'ALESANDRO,73.333,11,15
80,3480,52,3,MARYLAN,100,GARMATZ  E.,87.179,34,39
80,3054,52,4,MARYLAN,100,FALLON  G.,61.429,43,70
80,8219,52,5,MARYLAN,100,SASSCER  L.,84.722,61,72
80,546,52,6,MARYLAN,200,BEALL  J.,97.143,68,70
80,4372,3,1,MASSACH,200,HESELTON,83.784,62,74
80,1803,3,2,MASSACH,200,CLASON  C.,87.324,62,71
80,7408,3,3,MASSACH,100,PHILBIN  P.,70.588,48,68
80,2660,3,4,MASSACH,100,DONOHUE  H.,81.429,57,70
80,8024,3,5,MASSACH,200,ROGERS  E.,91.892,68,74
80,512,3,6,MASSACH,200,BATES  G.,93.056,67,72
80,5447,3,7,MASSACH,100,LANE  T.,80.392,41,51
80,3682,3,8,MASSACH,200,GOODWIN  A.,94.521,69,73
80,3569,3,9,MASSACH,200,GIFFORD  C.,100,20,20
80,6922,3,9,MASSACH,200,NICHOLSON,89.189,33,37
80,4371,3,10,MASSACH,200,HERTER  C.,91.429,64,70
80,5180,3,11,MASSACH,100,KENNEDY  J.,92.647,63,68
80,6177,3,12,MASSACH,100,MCCORMACK,92.958,66,71
80,10095,3,13,MASSACH,200,WIGGLESWORT,95.89,70,73
80,8172,23,1,MICHIGA,100,SADOWSKI,87.143,61,70
80,6456,23,2,MICHIGA,200,MICHENER,97.297,72,74
80,8392,23,3,MICHIGA,200,SHAFER  P.,91.176,62,68
80,4487,23,4,MICHIGA,200,HOFFMAN  C.,89.063,57,64
80,5072,23,5,MICHIGA,200,JONKMAN  B.,97.297,72,74
80,758,23,6,MICHIGA,200,BLACKNEY,98.649,73,74
80,10303,23,7,MICHIGA,200,WOLCOTT  J.,98.592,70,71
80,2159,23,8,MICHIGA,200,CRAWFORD,90.278,65,72
80,2963,23,9,MICHIGA,200,ENGEL  A.,94.444,68,72
80,10348,23,10,MICHIGA,200,WOODRUFF,97.059,66,68
80,953,23,11,MICHIGA,200,BRADLEY  F.,93.75,15,16
80,7551,23,11,MICHIGA,200,POTTER  C.,91.892,34,37
80,639,23,12,MICHIGA,200,BENNETT  J.,87.879,58,66
80,1905,23,13,MICHIGA,200,COFFIN  H.,95.775,68,71
80,10459,23,14,MICHIGA,200,YOUNGBLOOD,92.857,65,70
80,2604,23,15,MICHIGA,100,DINGELL  J.,94.203,65,69
80,5616,23,16,MICHIGA,100,LESINSKI,91.045,61,67
80,2653,23,17,MICHIGA,200,DONDERO  G.,97.26,71,73
80,188,33,1,MINNESO,200,ANDRESEN,90.769,59,65
80,7044,33,2,MINNESO,200,O'HARA  J.,86.364,57,66
80,5888,33,3,MINNESO,200,MACKINNON,83.562,61,73
80,2534,33,4,MINNESO,200,DEVITT  E.,86.301,63,73
80,5083,33,5,MINNESO,200,JUDD  W.,77.941,53,68
80,5352,33,6,MINNESO,200,KNUTSON  H.,95.238,60,63
80,158,33,7,MINNESO,200,ANDERSEN,76.056,54,71
80,789,33,8,MINNESO,100,BLATNIK  J.,94.286,66,70
80,3902,33,9,MINNESO,200,HAGEN  H.,69.014,49,71
80,7731,46,1,MISSISS,100,RANKIN  J.,71.622,53,74
80,10075,46,2,MISSISS,100,WHITTEN  J.,70.423,50,71
80,10077,46,3,MISSISS,100,WHITTINGTON,66.667,46,69
80,13,46,4,MISSISS,100,ABERNETHY,78.378,58,74
80,10279,46,5,MISSISS,100,WINSTEAD,80,56,70
80,1952,46,6,MISSISS,100,COLMER  W.,77.612,52,67
80,10162,46,7,MISSISS,100,WILLIAMS,79.452,58,73
80,248,34,1,MISSOUR,200,ARNOLD  S.,91.667,66,72
80,8284,34,2,MISSOUR,200,SCHWABE  M.,77.027,57,74
80,1928,34,3,MISSOUR,200,COLE  W.,83.582,56,67
80,598,34,4,MISSOUR,100,BELL  C.,58.491,31,53
80,7803,34,5,MISSOUR,200,REEVES  A.,93.056,67,72
80,641,34,6,MISSOUR,200,BENNETT  M.,84.722,61,72
80,8484,34,7,MISSOUR,200,SHORT  D.,85.714,54,63
80,412,34,8,MISSOUR,200,BANTA  P.,87.671,64,73
80,1479,34,9,MISSOUR,100,CANNON  C.,85.507,59,69
80,10468,34,10,MISSOUR,100,ZIMMERMAN,82.609,38,46
80,377,34,11,MISSOUR,200,BAKEWELL,80.556,58,72
80,7487,34,12,MISSOUR,200,PLOESER  W.,92.537,62,67
80,5097,34,13,MISSOUR,100,KARSTEN  F.,93.243,69,74
80,5967,64,1,MONTANA,100,MANSFIELD,90,63,70
80,2538,64,2,MONTANA,200,D'EWART  W.,90,63,70
80,2267,35,1,NEBRASK,200,CURTIS  C.,77.465,55,71
80,1218,35,2,NEBRASK,200,BUFFETT  H.,89.855,62,69
80,8879,35,3,NEBRASK,200,STEFAN  K.,80.822,59,73
80,6474,35,4,NEBRASK,200,MILLER  A.,87.143,61,70
80,8125,65,1,NEVADA,200,RUSSELL  C.,89.041,65,73
80,6437,4,1,NEW HAM,200,MERROW  C.,80.282,57,71
80,2087,4,2,NEW HAM,200,COTTON  N.,92.424,61,66
80,10314,12,1,NEW JER,200,WOLVERTON,86.486,64,74
80,4031,12,2,NEW JER,200,HAND  T.,86.111,62,72
80,291,12,3,NEW JER,200,AUCHINCLOSS,94.595,70,74
80,6070,12,4,NEW JER,200,MATHEWS  F.,91.176,62,68
80,2827,12,5,NEW JER,200,EATON  C.A.,88.71,55,62
80,1569,12,6,NEW JER,200,CASE  C.,88.889,64,72
80,9301,12,7,NEW JER,200,THOMAS  J.,98.182,54,55
80,1476,12,8,NEW JER,200,CANFIELD,87.671,64,73
80,9427,12,9,NEW JER,200,TOWE  H.L.,94.286,66,70
80,4155,12,10,NEW JER,200,HARTLEY  F.,100,46,46
80,9090,12,11,NEW JER,200,SUNDSTORM,97.143,68,70
80,5109,12,12,NEW JER,200,KEAN  R.,89.041,65,73
80,6972,12,13,NEW JER,100,NORTON  M.,92.857,65,70
80,4142,12,14,NEW JER,100,HART  E.,81.538,53,65
80,3114,66,98,NEW MEX,100,FERNANDEZ,81.818,54,66
80,5842,66,98,NEW MEX,100,LUSK  G.,93.548,58,62
80,5898,13,1,NEW YOR,200,MACY  W.,100,63,63
80,3946,13,2,NEW YOR,200,HALL  L.W.,95.775,68,71
80,5488,13,3,NEW YOR,200,LATHAM  H.,94.286,66,70
80,6345,13,4,NEW YOR,200,MCMAHON  G.,92.958,66,71
80,8075,13,5,NEW YOR,200,ROSS  R.,95.89,70,73
80,6944,13,6,NEW YOR,200,NODAR  R.,94.366,67,71
80,2477,13,7,NEW YOR,100,DELANEY  J.,93.939,62,66
80,7390,13,8,NEW YOR,100,PFEIFER  J.,90.741,49,54
80,5199,13,9,NEW YOR,100,KEOGH  E.,83.333,50,60
80,8739,13,10,NEW YOR,100,SOMERS  A.,91.045,61,67
80,4279,13,11,NEW YOR,100,HEFFERNAN,92.593,50,54
80,8049,13,12,NEW YOR,100,ROONEY  J.,89.394,59,66
80,7114,13,13,NEW YOR,100,O'TOOLE  D.,79.661,47,59
80,7754,13,14,NEW YOR,100,RAYFIEL  L.,89.286,25,28
80,6792,13,14,NEW YOR,100,MULTER,100,29,29
80,1611,13,15,NEW YOR,100,CELLER  E.,95,57,60
80,1197,13,16,NEW YOR,200,BUCK  E.,92.857,65,70
80,2089,13,17,NEW YOR,200,COUDERT  F.,90.909,60,66
80,5974,13,18,NEW YOR,522,MARCANTONIO,90.909,60,66
80,5317,13,19,NEW YOR,100,KLEIN  A.,92.754,64,69
80,802,13,20,NEW YOR,100,BLOOM  S.,90.476,57,63
80,4898,13,21,NEW YOR,200,JAVITS  J.,62.295,38,61
80,7568,13,22,NEW YOR,100,POWELL  A.,94.231,49,52
80,5859,13,23,NEW YOR,100,LYNCH  W.,92.424,61,66
80,7683,13,24,NEW YOR,100,RABIN  B.,93.333,28,30
80,4831,13,24,NEW YOR,522,ISACSON,93.333,28,30
80,1205,13,25,NEW YOR,100,BUCKLEY  C.,92.157,47,51
80,7563,13,26,NEW YOR,200,POTTS  D.,90.278,65,72
80,3888,13,27,NEW YOR,200,GWINN  R.,95.313,61,64
80,3446,13,28,NEW YOR,200,GAMBLE  R.,94.203,65,69
80,8177,13,29,NEW YOR,200,ST.GEORGE,97.183,69,71
80,5580,13,30,NEW YOR,200,LEFEVRE  J.,93.243,69,74
80,5110,13,31,NEW YOR,200,KEARNEY  B.,93.846,61,65
80,1369,13,32,NEW YOR,100,BYRNE  W.,93.939,62,66
80,9203,13,33,NEW YOR,200,TAYLOR  D.,90,54,60
80,5235,13,34,NEW YOR,200,KILBURN  C.,96.721,59,61
80,3396,13,35,NEW YOR,200,FULLER  H.,95.833,46,48
80,7901,13,36,NEW YOR,200,RIEHLMAN,97.297,72,74
80,3937,13,37,NEW YOR,200,HALL  E.A.,96.61,57,59
80,9144,13,38,NEW YOR,200,TABER  J.,98.592,70,71
80,1931,13,39,NEW YOR,200,COLE  W.,93.939,62,66
80,5116,13,40,NEW YOR,200,KEATING  K.,85.135,63,74
80,9705,13,41,NEW YOR,200,WADSWORTH,91.549,65,71
80,200,13,42,NEW YOR,200,ANDREWS  W.,91.228,52,57
80,2947,13,43,NEW YOR,200,ELSAESSER,88.235,60,68
80,1340,13,44,NEW YOR,200,BUTLER  J.,93.939,62,66
80,7781,13,45,NEW YOR,200,REED  D.,94.444,68,72
80,846,47,1,NORTH C,100,BONNER  H.,79.71,55,69
80,5208,47,2,NORTH C,100,KERR  J.,60,39,65
80,431,47,3,NORTH C,100,BARDEN  G.,75.926,41,54
80,2032,47,4,NORTH C,100,COOLEY  H.,90.141,64,71
80,3251,47,5,NORTH C,100,FOLGER  J.,88.06,59,67
80,2791,47,6,NORTH C,100,DURHAM  C.,70.769,46,65
80,1771,47,7,NORTH C,100,CLARK  J.,82.609,38,46
80,2448,47,8,NORTH C,100,DEANE  C.,85.135,63,74
